"ID"	"Year"	"Stand"	"PlotID"	"Plot"	"Subplot"	"TreeNo"	"TreeNoOld"	"DBH"	"LLB"	"LLW"	"TotHt"	"Ht_Meas?"	"CB_Meas?"	"Status"	"Notes"
1051.00	2006.00	"Thinning"	4.00	"HD2"	"HD2"	53.00	53.00					""	"MEAS"	0.00	""
1052.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	1.00	1.00					""	"MEAS"	0.00	""
1053.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	2.00	2.00	25.40	15.00	"15.60"	20.30	""	"MEAS"	1.00	""
1054.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	3.00	3.00					""	"MEAS"	0.00	""
1055.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	4.00	4.00					""	"MEAS"	0.00	""
1056.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	5.00	5.00	21.20	15.70	"16.50"	20.40	""	"MEAS"	1.00	""
1057.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	6.00	6.00					""	"MEAS"	0.00	""
1058.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	7.00	7.00					""	"MEAS"	0.00	""
1059.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	8.00	8.00	17.90	11.80	"14.80"	18.90	""	"MEAS"	1.00	""
1060.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	9.00	9.00	13.40	14.70	"15.20"	17.20	""	"MEAS"	1.00	""
1061.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	10.00	10.00	14.40	14.80	"14.80"	17.20	""	"MEAS"	1.00	""
1062.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	11.00	11.00	12.30	15.10	"15.10"	17.40	""	"MEAS"	1.00	""
1063.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	12.00	12.00					""	"MEAS"	0.00	""
1064.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	13.00	13.00					""	"MEAS"	0.00	""
1065.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	14.00	14.00					""	"MEAS"	0.00	""
1066.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	15.00	15.00	11.90	12.40	"12.80"	18.30	""	"MEAS"	1.00	""
1067.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	16.00	16.00	17.90	15.80	"16.60"	20.50	""	"MEAS"	1.00	""
1068.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	17.00	17.00					""	"MEAS"	0.00	""
1069.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	18.00	18.00					""	"MEAS"	0.00	""
1070.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	19.00	19.00					""	"MEAS"	0.00	""
1071.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	20.00	20.00	15.00	15.00	"15.80"	18.40	""	"MEAS"	1.00	""
1072.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	21.00	21.00	14.40	15.20	"15.80"	17.10	""	"MEAS"	1.00	""
1073.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	22.00	22.00					""	"MEAS"	0.00	""
1074.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	23.00	23.00	21.70	14.50	"15.00"	19.80	""	"MEAS"	1.00	""
1075.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	24.00	24.00					""	"MEAS"	0.00	""
1076.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	25.00	25.00	16.60	15.50	"16.50"	19.30	""	"MEAS"	1.00	""
1077.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	26.00	26.00					""	"MEAS"	0.00	""
1078.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	27.00	27.00	12.10	15.00	"15.90"	17.80	""	"MEAS"	1.00	""
1079.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	28.00	28.00	14.80	15.30	"16.30"	18.50	""	"MEAS"	1.00	""
1080.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	29.00	29.00					""	"MEAS"	0.00	""
1081.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	30.00	30.00					""	"MEAS"	0.00	""
1082.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	31.00	31.00	11.80	15.00	"15.80"	18.10	""	"MEAS"	1.00	""
1083.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	32.00	32.00					""	"MEAS"	0.00	""
1084.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	33.00	33.00	19.50	14.60	"15.60"	20.20	""	"MEAS"	1.00	""
1085.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	34.00	34.00					""	"MEAS"	0.00	""
1086.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	35.00	35.00	14.60	14.20	"15.80"	18.30	""	"MEAS"	1.00	""
1087.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	36.00	36.00	11.40	15.20	"17.00"	18.90	""	"MEAS"	1.00	""
1088.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	37.00	37.00	16.30	15.30	"16.40"	19.10	""	"MEAS"	1.00	""
1089.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	38.00	38.00	17.20	15.00	"16.10"	19.00	""	"MEAS"	1.00	""
1090.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	39.00	39.00	15.00	16.60	"16.60"	18.50	""	"MEAS"	1.00	""
1091.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	40.00	40.00					""	"MEAS"	0.00	""
1092.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	41.00	41.00	13.00	15.00	"15.70"	17.60	""	"MEAS"	1.00	""
1093.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	42.00	42.00					""	"MEAS"	0.00	""
1094.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	43.00	43.00					""	"MEAS"	0.00	""
1095.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	44.00	44.00	21.80	15.40	"16.20"	19.80	""	"MEAS"	1.00	""
1096.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	45.00	45.00					""	"MEAS"	0.00	""
1097.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	46.00	46.00					""	"MEAS"	0.00	""
1098.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	47.00	47.00					""	"MEAS"	0.00	""
1099.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	48.00	48.00					""	"MEAS"	0.00	""
1100.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	49.00	49.00					""	"MEAS"	0.00	""
1101.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	50.00	50.00	13.40	11.40	"13.70"	16.70	""	"MEAS"	1.00	""
1102.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	51.00	51.00	26.10	15.80	"15.80"	22.50	""	"MEAS"	1.00	""
1103.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	52.00	52.00					""	"MEAS"	0.00	""
1104.00	2011.00	"Thinning"	4.00	"HD2"	"HD2"	53.00	53.00					""	"MEAS"	0.00	""
1105.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	1.00	1.00	12.19	12.26	"12.27"	17.14	""	"MEAS"	1.00	""
1106.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	2.00	2.00	18.54	11.69	"11.70"	16.86	""	"MEAS"	1.00	""
1107.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	3.00	3.00	8.12	11.89	"11.89"	14.29	""	"MEAS"	1.00	""
1108.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	4.00	4.00	7.11	10.78	"10.79"	12.19	""	"MEAS"	1.00	""
1109.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	5.00	5.00	10.92	11.08	"11.08"	14.77	""	"MEAS"	1.00	""
1110.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	6.00	6.00	17.52	11.20	"11.20"	16.12	""	"MEAS"	1.00	""
1111.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	7.00	7.00	18.03	11.58	"11.59"	16.04	""	"MEAS"	1.00	""
1112.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	8.00	8.00	11.43	12.06	"12.07"	14.93	""	"MEAS"	1.00	""
1113.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	9.00	9.00	13.97	11.19	"11.19"	16.58	""	"MEAS"	1.00	""
1114.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	11.00	11.00	10.16	10.52	"10.53"	12.69	""	"MEAS"	1.00	""
1115.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	12.00	12.00	10.66	11.19	"11.20"	13.36	""	"MEAS"	1.00	""
1116.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	13.00	13.00	9.14	11.53	"11.54"	13.88	""	"MEAS"	1.00	""
1117.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	14.00	14.00	16.76	11.50	"11.50"	15.19	""	"MEAS"	1.00	""
1118.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	15.00	15.00	12.95	12.58	"12.58"	16.59	""	"MEAS"	1.00	""
1119.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	16.00	16.00	19.81	13.14	"13.15"	17.14	""	"MEAS"	1.00	""
1120.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	17.00	17.00	11.93	11.96	"11.96"	14.75	""	"MEAS"	1.00	""
1121.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	18.00	18.00	13.71	12.00	"12.00"	15.23	""	"MEAS"	1.00	""
1122.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	19.00	19.00	14.98	11.29	"11.30"	16.06	""	"MEAS"	1.00	""
1123.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	20.00	20.00	10.41	11.29	"11.30"	13.50	""	"MEAS"	1.00	""
1124.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	21.00	21.00	7.87	11.08	"11.08"	14.24	""	"MEAS"	1.00	""
1125.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	22.00	22.00	8.38	11.12	"11.13"	13.77	""	"MEAS"	1.00	""
1126.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	23.00	23.00	11.68	11.46	"11.46"	14.45	""	"MEAS"	1.00	""
1127.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	24.00	24.00	16.25	10.31	"10.32"	15.24	""	"MEAS"	1.00	""
1128.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	25.00	25.00	17.78	12.25	"12.25"	15.47	""	"MEAS"	1.00	""
1129.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	26.00	26.00	13.71	10.55	"10.55"	15.24	""	"MEAS"	1.00	""
1130.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	27.00	27.00	12.44	11.49	"11.49"	14.07	""	"MEAS"	1.00	""
1131.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	28.00	28.00	10.66	11.43	"11.43"	14.40	""	"MEAS"	1.00	""
1132.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	29.00	29.00	11.17	12.62	"12.62"	15.02	""	"MEAS"	1.00	""
1133.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	30.00	30.00	8.89	11.14	"11.14"	13.87	""	"MEAS"	1.00	""
1134.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	31.00	31.00	13.97	12.47	"12.48"	15.81	""	"MEAS"	1.00	""
1135.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	32.00	32.00	12.95	12.12	"12.13"	15.15	""	"MEAS"	1.00	""
1136.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	33.00	33.00	6.35	11.01	"11.02"	13.32	""	"MEAS"	1.00	""
1137.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	34.00	34.00	9.90	10.46	"10.47"	12.92	""	"MEAS"	1.00	""
1138.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	35.00	35.00	20.82	12.01	"12.02"	15.86	""	"MEAS"	1.00	""
1139.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	36.00	36.00	9.14	10.33	"10.33"	12.95	""	"MEAS"	1.00	""
1140.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	37.00	37.00	7.87	12.78	"12.78"	15.36	""	"MEAS"	1.00	""
1141.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	38.00	38.00	10.41	11.59	"11.60"	15.64	""	"MEAS"	1.00	""
1142.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	39.00	39.00	18.54	12.68	"12.68"	16.00	""	"MEAS"	1.00	""
1143.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	40.00	40.00	17.52	12.55	"12.56"	16.00	""	"MEAS"	1.00	""
1144.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	41.00	41.00	6.85	11.05	"11.05"	13.44	""	"MEAS"	1.00	""
1145.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	42.00	42.00	9.90	10.46	"10.47"	13.54	""	"MEAS"	1.00	""
1146.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	43.00	43.00	13.46	11.22	"11.22"	15.60	""	"MEAS"	1.00	""
1147.00	1992.00	"Thinning"	5.00	"HD3"	"HD3"	44.00	44.00	14.47	10.70	"10.71"	15.22	""	"MEAS"	1.00	""
1148.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	1.00	1.00	12.95	12.58	"13.34"	17.35	""	"MEAS"	1.00	""
1149.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	2.00	2.00	20.32	11.59	"12.57"	19.29	""	"MEAS"	1.00	""
1150.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	3.00	3.00					""	"MEAS"	0.00	""
1151.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	4.00	4.00					""	"MEAS"	0.00	""
1152.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	5.00	5.00	11.17	12.09	"12.09"	13.95	""	"MEAS"	1.00	""
1153.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	6.00	6.00	18.54	12.29	"13.19"	18.79	""	"MEAS"	1.00	""
1154.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	7.00	7.00	19.05	12.40	"12.40"	17.27	""	"MEAS"	1.00	""
1155.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	8.00	8.00	11.68	11.12	"12.46"	13.76	""	"MEAS"	1.00	""
1156.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	9.00	9.00	15.24	14.13	"14.13"	17.44	""	"MEAS"	1.00	""
1157.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	11.00	11.00					""	"MEAS"	0.00	""
1158.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	12.00	12.00					""	"MEAS"	0.00	""
1159.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	13.00	13.00					""	"MEAS"	0.00	""
1160.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	14.00	14.00	17.52	10.79	"13.12"	15.68	""	"MEAS"	1.00	""
1161.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	15.00	15.00	13.71	12.65	"13.16"	16.80	""	"MEAS"	1.00	""
1162.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	16.00	16.00	21.59	13.24	"14.55"	19.31	""	"MEAS"	1.00	""
1163.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	17.00	17.00	12.70	13.54	"13.54"	17.80	""	"MEAS"	1.00	""
1164.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	18.00	18.00	15.24	12.44	"13.79"	16.73	""	"MEAS"	1.00	""
1165.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	19.00	19.00	16.51	13.18	"13.18"	17.41	""	"MEAS"	1.00	""
1166.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	20.00	20.00	10.66	12.68	"12.68"	13.96	""	"MEAS"	1.00	""
1167.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	21.00	21.00					""	"MEAS"	0.00	""
1168.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	22.00	22.00					""	"MEAS"	0.00	""
1169.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	23.00	23.00	11.93	11.40	"12.27"	15.90	""	"MEAS"	1.00	""
1170.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	24.00	24.00	17.52	12.55	"13.59"	17.52	""	"MEAS"	1.00	""
1171.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	25.00	25.00	19.30	13.49	"14.18"	18.25	""	"MEAS"	1.00	""
1172.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	26.00	26.00	14.73	12.79	"14.06"	15.88	""	"MEAS"	1.00	""
1173.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	27.00	27.00					""	"MEAS"	0.00	""
1174.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	28.00	28.00	10.92	13.29	"14.76"	16.34	""	"MEAS"	1.00	""
1175.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	29.00	29.00	11.43	12.29	"13.66"	15.39	""	"MEAS"	1.00	""
1176.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	30.00	30.00					""	"MEAS"	0.00	""
1177.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	31.00	31.00	15.24	13.65	"13.65"	17.16	""	"MEAS"	1.00	""
1178.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	32.00	32.00	13.71	12.48	"13.47"	17.37	""	"MEAS"	1.00	""
1179.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	33.00	33.00					""	"MEAS"	0.00	""
1180.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	34.00	34.00					""	"MEAS"	0.00	""
1181.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	35.00	35.00	22.86	11.72	"13.43"	17.50	""	"MEAS"	1.00	""
1182.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	36.00	36.00					""	"MEAS"	0.00	""
1183.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	37.00	37.00					""	"MEAS"	0.00	""
1184.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	38.00	38.00	10.92	15.25	"15.25"	16.28	""	"MEAS"	1.00	""
1185.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	39.00	39.00	20.06	12.69	"13.57"	17.07	""	"MEAS"	1.00	""
1186.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	40.00	40.00	19.30	12.44	"13.30"	17.27	""	"MEAS"	1.00	""
1187.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	41.00	41.00					""	"MEAS"	0.00	""
1188.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	42.00	42.00	10.16	13.21	"14.32"	14.78	""	"MEAS"	1.00	""
1189.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	43.00	43.00	14.47	12.39	"13.00"	16.51	""	"MEAS"	1.00	""
1190.00	1999.00	"Thinning"	5.00	"HD3"	"HD3"	44.00	44.00	15.49	12.87	"13.88"	16.44	""	"MEAS"	1.00	""
1191.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	1.00	1.00	12.95	13.41	"13.41"	17.65	""	"MEAS"	1.00	""
1192.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	2.00	2.00	21.08	12.98	"13.72"	20.33	""	"MEAS"	1.00	""
1193.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	3.00	3.00					""	"MEAS"	0.00	""
1194.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	4.00	4.00					""	"MEAS"	0.00	""
1195.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	5.00	5.00	11.17	12.25	"12.26"	14.42	""	"MEAS"	1.00	""
1196.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	6.00	6.00	18.79	12.68	"14.12"	19.93	""	"MEAS"	1.00	""
1197.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	7.00	7.00	19.30	11.43	"11.43"	18.75	""	"MEAS"	1.00	""
1198.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	8.00	8.00	11.68	12.28	"12.29"	14.19	""	"MEAS"	1.00	""
1199.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	9.00	9.00	15.74	13.26	"13.26"	18.68	""	"MEAS"	1.00	""
1200.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	11.00	11.00					""	"MEAS"	0.00	""
1201.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	12.00	12.00					""	"MEAS"	0.00	""
1202.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	13.00	13.00					""	"MEAS"	0.00	""
1203.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	14.00	14.00	17.78	12.92	"13.26"	16.52	""	"MEAS"	1.00	""
1204.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	15.00	15.00	13.71	13.32	"14.12"	18.26	""	"MEAS"	1.00	""
1205.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	16.00	16.00	22.35	15.21	"15.21"	20.24	""	"MEAS"	1.00	""
1206.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	17.00	17.00	12.95	13.62	"13.63"	19.11	""	"MEAS"	1.00	""
1207.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	18.00	18.00	16.00	13.62	"14.15"	18.23	""	"MEAS"	1.00	""
1208.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	19.00	19.00	17.27	13.62	"13.63"	18.41	""	"MEAS"	1.00	""
1209.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	20.00	20.00					""	"MEAS"	0.00	""
1210.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	21.00	21.00					""	"MEAS"	0.00	""
1211.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	22.00	22.00					""	"MEAS"	0.00	""
1212.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	23.00	23.00	11.93	11.52	"13.38"	16.52	""	"MEAS"	1.00	""
1213.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	24.00	24.00	18.03	13.26	"13.26"	18.50	""	"MEAS"	1.00	""
1214.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	25.00	25.00	20.06	14.08	"14.09"	19.45	""	"MEAS"	1.00	""
1215.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	26.00	26.00	15.24	12.98	"12.99"	17.13	""	"MEAS"	1.00	""
1216.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	27.00	27.00					""	"MEAS"	0.00	""
1217.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	28.00	28.00	10.92	14.29	"14.30"	17.16	""	"MEAS"	1.00	""
1218.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	29.00	29.00	11.43	13.65	"13.66"	15.54	""	"MEAS"	1.00	""
1219.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	30.00	30.00					""	"MEAS"	0.00	""
1220.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	31.00	31.00	15.49	13.56	"13.93"	17.74	""	"MEAS"	1.00	""
1221.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	32.00	32.00	14.22	12.40	"12.96"	18.32	""	"MEAS"	1.00	""
1222.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	33.00	33.00					""	"MEAS"	0.00	""
1223.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	34.00	34.00					""	"MEAS"	0.00	""
1224.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	35.00	35.00	23.62	12.83	"12.84"	18.75	""	"MEAS"	1.00	""
1225.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	36.00	36.00					""	"MEAS"	0.00	""
1226.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	37.00	37.00					""	"MEAS"	0.00	""
1227.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	38.00	38.00	10.92	13.71	"13.72"	16.89	""	"MEAS"	1.00	""
1228.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	39.00	39.00	20.82	13.65	"13.66"	18.75	""	"MEAS"	1.00	""
1229.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	40.00	40.00	19.81	13.14	"13.14"	18.53	""	"MEAS"	1.00	""
1230.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	41.00	41.00					""	"MEAS"	0.00	""
1231.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	42.00	42.00	10.16	12.46	"12.47"	14.81	""	"MEAS"	1.00	""
1232.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	43.00	43.00	14.73	12.13	"12.90"	17.40	""	"MEAS"	1.00	""
1233.00	2001.00	"Thinning"	5.00	"HD3"	"HD3"	44.00	44.00	16.00	13.35	"13.35"	17.13	""	"MEAS"	1.00	""
1234.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	1.00	1.00	12.95	12.62	"12.62"	15.57	""	"MEAS"	1.00	""
1235.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	2.00	2.00				18.65	""	"MEAS"	0.00	""
1236.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	3.00	3.00					""	"MEAS"	0.00	""
1237.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	4.00	4.00					""	"MEAS"	0.00	""
1238.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	5.00	5.00				14.42	""	"MEAS"	0.00	""
1239.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	6.00	6.00	19.55	15.00	"15.00"	19.63	""	"MEAS"	1.00	""
1240.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	7.00	7.00	20.06	12.68	"13.08"	19.96	""	"MEAS"	1.00	""
1241.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	8.00	8.00	11.68	11.46	"12.47"	14.90	""	"MEAS"	1.00	""
1242.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	9.00	9.00	17.27	14.72	"14.73"	19.66	""	"MEAS"	1.00	""
1243.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	11.00	11.00					""	"MEAS"	0.00	""
1244.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	12.00	12.00					""	"MEAS"	0.00	""
1245.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	13.00	13.00					""	"MEAS"	0.00	""
1246.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	14.00	14.00	18.54	12.86	"13.14"	17.22	""	"MEAS"	1.00	""
1247.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	15.00	15.00				18.26	""	"MEAS"	0.00	""
1248.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	16.00	16.00	23.62	14.42	"14.82"	20.88	""	"MEAS"	1.00	"No LLB measure"
1249.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	17.00	17.00	13.46	14.81	"14.82"	18.81	""	"MEAS"	1.00	"No LLB measure"
1250.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	18.00	18.00	17.01	14.42	"14.42"	18.84	""	"MEAS"	1.00	"No LLB measure"
1251.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	19.00	19.00	18.28	14.17	"14.42"	18.96	""	"MEAS"	1.00	"No LLB measure"
1252.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	20.00	20.00					""	"MEAS"	0.00	"No LLB measure"
1253.00	2006.00	"Thinning"	5.00	"HD3"	"HD3"	21.00	21.00					""	"MEAS"	0.00	"No LLB measure"
